plot,treeno,species,logged,h2015,D,H,HCB,CL,grade,deadr,d/D,D2,BA individ,BA,QMD,MD,DH,S,CWE,CWW,CWS,CWN,quality,hurttyp,tree_type,coordinate_x,coordinate_y,subplotno,absx,absy,MT,cw
ZH-02,26,°×èë,1,,8.6,7.2,5,2.2,,,0.523784698,73.96,0.00580586,12.08362589,16.41896,14.0683,20.7,571,6.4,0.3,2.7,0,5,,,5,6.1,500,55,6.1,O1,4.7
ZH-02,27,ºìËÉ,1,,5.8,4.2,1.6,2.6,,,0.353250145,33.64,0.00264074,12.08362589,16.41896,14.0683,20.7,571,1.9,1.5,1.1,0.9,2,10,,6,5.7,500,56,5.7,O1,2.7
ZH-02,28,ºìËÉ,1,,8.2,7,1.6,5.4,,,0.499422619,67.24,0.00527834,12.08362589,16.41896,14.0683,20.7,571,1.8,1.7,1,1.2,2,,,8.2,5.7,500,58.2,5.7,O1,2.85
ZH-02,29,ºìËÉ,1,,9.2,8.3,2,6.3,,,0.560327816,84.64,0.00664424,12.08362589,16.41896,14.0683,20.7,571,1.7,1.5,1.1,0.9,1,,,6.7,7.2,500,56.7,7.2,O1,2.6
ZH-02,31,ºìËÉ,1,,13.5,8.3,2,6.3,,,0.822220165,182.25,0.014306625,12.08362589,16.41896,14.0683,20.7,571,3.1,3,2.4,2.2,1,,,9.6,8.2,500,59.6,8.2,O1,5.35
ZH-02,34,×õÊ÷,1,,41.6,18.1,6,12.1,,,2.533656212,1730.56,0.13584896,12.08362589,16.41896,14.0683,20.7,571,4.6,2.6,6,3.5,2,,,2,6.9,600,62,6.9,O1,8.35
ZH-02,35,×õÊ÷,1,,32.4,18.3,3.5,14.8,,,1.973328396,1049.76,0.08240616,12.08362589,16.41896,14.0683,20.7,571,5,4.6,4.8,3.6,5,,,2.3,7.3,600,62.3,7.3,O1,9
ZH-02,38,×õÊ÷,1,,22.3,16.8,6,10.8,,,1.358185902,497.29,0.039037265,12.08362589,16.41896,14.0683,20.7,571,3.4,1.2,2.8,1.9,2,,,8.7,7,600,68.7,7,O1,4.65
ZH-02,44,×õÊ÷,1,,27,18.4,7,11.4,,,1.64444033,729,0.0572265,12.08362589,16.41896,14.0683,20.7,571,5.3,1.8,5.8,2.5,1,,,1.6,5.1,700,71.6,5.1,O1,7.7
ZH-02,45,×õÊ÷,1,,18,11.3,1.8,9.5,,,1.096293553,324,0.025434,12.08362589,16.41896,14.0683,20.7,571,5.5,5.6,2.8,1.6,3,,,1.5,2.4,700,71.5,2.4,O1,7.75
ZH-02,46,×õÊ÷,1,,23.4,15.1,8,7.1,,,1.425181619,547.56,0.04298346,12.08362589,16.41896,14.0683,20.7,571,3.2,3.5,2.8,3,1,,,2.5,0.6,700,72.5,0.6,O1,6.25
ZH-02,50,É«Ä¾,1,,8.1,4,2.4,1.6,,,0.493332099,65.61,0.005150385,12.08362589,16.41896,14.0683,20.7,571,3.5,1,2.2,1.8,1,,,4.8,5.1,700,74.8,5.1,O1,4.25
ZH-02,51,é²Ê÷,1,,9.9,7.2,3.5,3.7,,,0.602961454,98.01,0.007693785,12.08362589,16.41896,14.0683,20.7,571,1.5,1,1.4,0.8,5,,,7.5,5,700,77.5,5,O1,2.35
ZH-02,52,é²Ê÷,1,,12,7.1,4.2,2.9,,,0.730862369,144,0.011304,12.08362589,16.41896,14.0683,20.7,571,2,1.2,2.8,0.9,1,,,7.7,5.5,700,77.7,5.5,O1,3.45
ZH-02,54,É«Ä¾,1,,5.8,7.4,4,3.4,,,0.353250145,33.64,0.00264074,12.08362589,16.41896,14.0683,20.7,571,0.3,2.4,2.6,0.8,2,,,1.1,10,800,81.1,10,O1,3.05
ZH-02,55,É«Ä¾,1,,12.8,9.2,2.9,6.3,,,0.779586527,163.84,0.01286144,12.08362589,16.41896,14.0683,20.7,571,4.2,4,2.6,4.5,3,,,3.7,8.5,800,83.7,8.5,O1,7.65
ZH-02,56,×õÊ÷,1,,18.8,11.8,3,8.8,,,1.145017711,353.44,0.02774504,12.08362589,16.41896,14.0683,20.7,571,4.6,5.1,4,2.2,1,,,6.4,2.2,800,86.4,2.2,O1,7.95
ZH-02,58,É«Ä¾,1,,5,7.1,2.5,4.6,,,0.304525987,25,0.0019625,12.08362589,16.41896,14.0683,20.7,571,2,0.5,0.5,2.4,2,,,2.1,9.1,900,92.1,9.1,O1,2.7
ZH-02,62,×õÊ÷,1,,14.7,15,6,9,,,0.895306402,216.09,0.016963065,12.08362589,16.41896,14.0683,20.7,571,1.2,2,2.8,1.6,1,,,5.3,5.2,900,95.3,5.2,O1,3.8
ZH-02,73,ÑîÊ÷,1,,13.2,13.2,8.2,5,,,0.803948606,174.24,0.01367784,12.08362589,16.41896,14.0683,20.7,571,1.5,2,1.6,1.1,1,,,3.3,0.5,901,93.3,10.5,O1,3.1
ZH-02,74,°×èë,1,,21.3,19.7,7.2,12.5,1,,1.297280705,453.69,0.035614665,12.08362589,16.41896,14.0683,20.7,571,2.4,2.3,4.1,3.7,1,,,3.2,1.5,901,93.2,11.5,O1,6.25
ZH-02,79,É«Ä¾,1,,8.2,7.1,5.2,1.9,,,0.499422619,67.24,0.00527834,12.08362589,16.41896,14.0683,20.7,571,4.1,1.9,2.1,0.4,1,,,3.6,4.1,901,93.6,14.1,O1,4.25
ZH-02,80,É«Ä¾,1,,9.2,7.7,4.2,3.5,,,0.560327816,84.64,0.00664424,12.08362589,16.41896,14.0683,20.7,571,2.3,0.3,2.4,0.5,1,,,3.7,4,901,93.7,14,O1,2.75
ZH-02,85,É«Ä¾,1,,6.9,7.7,3.2,4.5,,,0.420245862,47.61,0.003737385,12.08362589,16.41896,14.0683,20.7,571,2.1,1.7,0.5,2,1,,,3.4,0.9,901,93.4,10.9,O1,3.15
ZH-02,87,°×èë,1,,8.5,10.1,5.2,4.9,,,0.517694178,72.25,0.005671625,12.08362589,16.41896,14.0683,20.7,571,1.5,0,1,0.1,2,,,6.9,7.4,901,96.9,17.4,O1,1.3
ZH-02,88,ºìËÉ,1,,8.9,7.2,1.5,5.7,,,0.542056257,79.21,0.006217985,12.08362589,16.41896,14.0683,20.7,571,2,1.7,1.9,1.7,1,,,4.6,8,901,94.6,18,O1,3.65
ZH-02,94,×õÊ÷,1,,31.4,17.1,8.2,8.9,,,1.912423199,985.96,0.07739786,12.08362589,16.41896,14.0683,20.7,571,4.2,4.1,5.3,3.8,1,,,1.8,9,901,91.8,19,O1,8.7
ZH-02,101,°×èë,1,,6.6,7.3,6.2,1.1,,,0.401974303,43.56,0.00341946,12.08362589,16.41896,14.0683,20.7,571,3.2,0,1.7,0.1,5,,,6,4.3,801,86,14.3,O1,2.5
ZH-02,102,°×èë,1,,7.9,11.7,7.1,4.6,,,0.48115106,62.41,0.004899185,12.08362589,16.41896,14.0683,20.7,571,0,0.5,1.1,1,1,,,5.8,4.6,801,85.8,14.6,O1,1.3
ZH-02,104,ÑîÊ÷,1,,11.4,12.3,9.1,3.2,,,0.69431925,129.96,0.01020186,12.08362589,16.41896,14.0683,20.7,571,0.3,1,1,1.2,2,,,4.6,5.2,801,84.6,15.2,O1,1.75
ZH-02,107,°×èë,1,,22,19.4,8,11.4,1,,1.339914343,484,0.037994,12.08362589,16.41896,14.0683,20.7,571,3.6,2.1,3,3.4,1,,,3.8,4.8,801,83.8,14.8,O1,6.05
ZH-02,110,×õÊ÷,1,,18.6,9.2,2,7.2,,,1.132836672,345.96,0.02715786,12.08362589,16.41896,14.0683,20.7,571,5.4,0.2,1,0.5,5,,,3.2,7.9,801,83.2,17.9,O1,3.55
ZH-02,111,É«Ä¾,1,,5.1,7.2,4,3.2,,,0.310616507,26.01,0.002041785,12.08362589,16.41896,14.0683,20.7,571,0.3,0.5,0,1,1,,,1.5,7.7,801,81.5,17.7,O1,0.9
ZH-02,112,É«Ä¾,1,,5.8,5.5,3.5,2,,,0.353250145,33.64,0.00264074,12.08362589,16.41896,14.0683,20.7,571,3.4,0,3,4.4,1,,,0.9,7,801,80.9,17,O1,5.4
ZH-02,115,°×èë,1,,19.9,12.8,7,5.8,,,1.212013428,396.01,0.031086785,12.08362589,16.41896,14.0683,20.7,571,0,4.1,3.8,2.6,2,,,2.6,3,801,82.6,13,O1,5.25
ZH-02,116,É«Ä¾,1,,8.1,10.7,6.5,4.2,,,0.493332099,65.61,0.005150385,12.08362589,16.41896,14.0683,20.7,571,1,1.5,2,1.1,1,,,3.1,2.5,801,83.1,12.5,O1,2.8
ZH-02,121,°×èë,1,,8.9,10.1,7.2,2.9,,,0.542056257,79.21,0.006217985,12.08362589,16.41896,14.0683,20.7,571,0,1,1,0.7,1,,,5.1,2.3,801,85.1,12.3,O1,1.35
ZH-02,127,×õÊ÷,1,,17.3,10.7,3.5,7.2,,,1.053659915,299.29,0.023494265,12.08362589,16.41896,14.0683,20.7,571,2.3,3.1,4.2,3.5,1,,,0.4,0.4,801,80.4,10.4,O1,6.55
ZH-02,128,É«Ä¾,1,,5.4,5.5,2,3.5,,,0.328888066,29.16,0.00228906,12.08362589,16.41896,14.0683,20.7,571,1.8,1,0.4,1.1,1,,,0.1,0.9,801,80.1,10.9,O1,2.15
ZH-02,129,É«Ä¾,1,,6.5,5.6,2,3.6,,,0.395883783,42.25,0.003316625,12.08362589,16.41896,14.0683,20.7,571,1.9,1.5,1.6,1,1,,,0.1,1,801,80.1,11,O1,3
ZH-02,131,ºìËÉ,1,,14.4,7.3,1.8,5.5,1,,0.877034843,207.36,0.01627776,12.08362589,16.41896,14.0683,20.7,571,2.3,2.4,2.5,2,1,,,2.4,6.2,701,72.4,16.2,O1,4.6
ZH-02,133,ÑîÊ÷,1,,7.2,7.7,5.2,2.5,,,0.438517421,51.84,0.00406944,12.08362589,16.41896,14.0683,20.7,571,2.7,0,0.5,0.7,1,,,0.7,8.4,701,70.7,18.4,O1,1.95
ZH-02,135,ºìËÉ,1,,11,7.2,1.8,5.4,,,0.669957171,121,0.0094985,12.08362589,16.41896,14.0683,20.7,571,2.1,2,2,2.2,1,,,8.6,6.8,601,68.6,16.8,O1,4.15
ZH-02,136,ºìËÉ,1,,6,5.2,1.5,3.7,,,0.365431184,36,0.002826,12.08362589,16.41896,14.0683,20.7,571,1.5,1,1,0.9,1,,,8.6,7.6,601,68.6,17.6,O1,2.2
ZH-02,138,×õÊ÷,1,,43.2,17.1,6.2,10.9,1,,2.631104528,1866.24,0.14649984,12.08362589,16.41896,14.0683,20.7,571,5,3.2,5.8,5.2,3,,,5.8,8.5,601,65.8,18.5,O1,9.6
ZH-02,142,ºìËÉ,1,,6,3,1.5,1.5,,,0.365431184,36,0.002826,12.08362589,16.41896,14.0683,20.7,571,1.9,2.1,1.1,1,1,,,0.4,7.2,601,60.4,17.2,O1,3.05
ZH-02,144,ºìËÉ,1,,5.5,4.2,1,3.2,,,0.334978586,30.25,0.002374625,12.08362589,16.41896,14.0683,20.7,571,1.2,1.4,1.5,1.2,1,,,7.8,1.4,501,57.8,11.4,O1,2.65
ZH-02,145,Çà¸Ë×Ó,1,,15.8,7.4,3,4.4,,,0.962302119,249.64,0.01959674,12.08362589,16.41896,14.0683,20.7,571,4,3.6,3.5,2.7,5,,,0.7,2.1,501,50.7,12.1,O1,6.9
ZH-02,148,°×èë,1,,12.5,10.1,5,5.1,,,0.761314968,156.25,0.012265625,12.08362589,16.41896,14.0683,20.7,571,1.5,1,1.5,1.1,1,,,2.4,6.8,501,52.4,16.8,O1,2.55
ZH-02,150,ºìËÉ,1,,7.3,4.5,1.6,2.9,,,0.444607941,53.29,0.004183265,12.08362589,16.41896,14.0683,20.7,571,1.1,1,1.2,0.9,1,,,8.8,9.5,401,48.8,19.5,O1,2.1
ZH-02,154,×õÊ÷,1,,25,16.4,3.2,13.2,1,,1.522629935,625,0.0490625,12.08362589,16.41896,14.0683,20.7,571,1.7,1.6,2.4,2.8,1,,,5,8.6,401,45,18.6,O1,4.25
ZH-02,155,ºìËÉ,1,,5.8,5.1,2,3.1,,,0.353250145,33.64,0.00264074,12.08362589,16.41896,14.0683,20.7,571,1.2,0.4,0.7,0.6,1,,,5.6,9.8,401,45.6,19.8,O1,1.45
ZH-02,163,ºìËÉ,1,,9.6,7.4,2,5.4,,,0.584689895,92.16,0.00723456,12.08362589,16.41896,14.0683,20.7,571,1.3,2,1.1,1.2,1,,,1.5,6.1,401,41.5,16.1,O1,2.8
ZH-02,166,×õÊ÷,1,,20.4,15.1,7,8.1,,,1.242466027,416.16,0.03266856,12.08362589,16.41896,14.0683,20.7,571,0,1,1.6,1.7,2,,,3.7,2.9,401,43.7,12.9,O1,2.15
ZH-02,170,ºìËÉ,1,,9.2,5,2.1,2.9,,,0.560327816,84.64,0.00664424,12.08362589,16.41896,14.0683,20.7,571,1.8,1.3,2,1.1,1,,,9.3,5,401,49.3,15,O1,3.1
ZH-02,172,ºìËÉ,1,,8,4.3,1.8,2.5,,,0.487241579,64,0.005024,12.08362589,16.41896,14.0683,20.7,571,2.2,2.1,2,1.2,1,,,9.3,4.2,401,49.3,14.2,O1,3.75
ZH-02,173,ºìËÉ,1,,7.8,4.2,2.2,2,,,0.47506054,60.84,0.00477594,12.08362589,16.41896,14.0683,20.7,571,2,1.6,1.6,1.8,1,,,9.8,5.1,401,49.8,15.1,O1,3.5
ZH-02,175,ºìËÉ,1,,8.9,5.2,1.4,3.8,,,0.542056257,79.21,0.006217985,12.08362589,16.41896,14.0683,20.7,571,2,2.1,1.3,1.5,1,,,6.3,3.9,401,46.3,13.9,O1,3.45
ZH-02,177,×õÊ÷,1,,16.3,11.7,5.2,6.5,,,0.992754718,265.69,0.020856665,12.08362589,16.41896,14.0683,20.7,571,4.1,1,4,1.8,2,,,3.5,1.5,401,43.5,11.5,O1,5.45
ZH-02,179,ºìËÉ,1,,6.3,9.2,4,5.2,,,0.383702744,39.69,0.003115665,12.08362589,16.41896,14.0683,20.7,571,1.3,1.2,1,1.3,1,,,8.2,4,301,38.2,14,O1,2.4
ZH-02,180,×õÊ÷,1,,14.7,10.6,5,5.6,,,0.895306402,216.09,0.016963065,12.08362589,16.41896,14.0683,20.7,571,1.5,2.1,3,1.1,2,,,8.8,5,301,38.8,15,O1,3.85
ZH-02,182,×õÊ÷,1,,18.5,9.4,2.2,7.2,,,1.126746152,342.25,0.026866625,12.08362589,16.41896,14.0683,20.7,571,1.5,0.6,1.4,1.1,2,,,9.3,7.1,301,39.3,17.1,O1,2.3
ZH-02,186,É«Ä¾,1,,5.7,5.8,3.2,2.6,,,0.347159625,32.49,0.002550465,12.08362589,16.41896,14.0683,20.7,571,1,1.4,0.9,1.1,1,,,4.6,8,301,34.6,18,O1,2.2
ZH-02,188,ºìËÉ,1,,9,8.2,2.3,5.9,,,0.548146777,81,0.0063585,12.08362589,16.41896,14.0683,20.7,571,1.3,1.5,0.7,0.8,1,,,5.2,6.6,301,35.2,16.6,O1,2.15
ZH-02,189,É«Ä¾,1,,5.1,6.3,2.2,4.1,,,0.310616507,26.01,0.002041785,12.08362589,16.41896,14.0683,20.7,571,1,0.9,1,0.9,1,,,0.7,8.4,301,30.7,18.4,O1,1.9
ZH-02,191,ºìËÉ,1,,7,6.2,2,4.2,,,0.426336382,49,0.0038465,12.08362589,16.41896,14.0683,20.7,571,1.4,1.6,1,1.1,1,,,3.1,0.7,301,33.1,10.7,O1,2.55
ZH-02,194,É«Ä¾,1,,6,6.4,2,4.4,,,0.365431184,36,0.002826,12.08362589,16.41896,14.0683,20.7,571,1.7,0.3,1.1,1,1,,,9.8,6.7,201,29.8,16.7,O1,2.05
ZH-02,197,É«Ä¾,1,,9,7.1,2,5.1,,,0.548146777,81,0.0063585,12.08362589,16.41896,14.0683,20.7,571,2.1,1,1.6,1,1,,,0.8,4.3,201,20.8,14.3,O1,2.85
ZH-02,199,É«Ä¾,1,,9.4,6.4,2,4.4,,,0.572508856,88.36,0.00693626,12.08362589,16.41896,14.0683,20.7,571,5.4,0,2.4,0.3,5,,,0.6,4.3,201,20.6,14.3,O1,4.05
ZH-02,202,×õÊ÷,1,,28.2,17.3,8.2,9.1,1,,1.717526567,795.24,0.06242634,12.08362589,16.41896,14.0683,20.7,571,1.3,0.3,0,3.2,1,,,9,3.8,101,19,13.8,O1,2.4
ZH-02,204,ºìËÉ,1,,7,4.2,1.8,2.4,,,0.426336382,49,0.0038465,12.08362589,16.41896,14.0683,20.7,571,1.6,1.5,1,1.3,1,,,3.7,5.4,101,13.7,15.4,O1,2.7
ZH-02,209,É«Ä¾,1,,7.6,7.1,2.2,4.9,,,0.4628795,57.76,0.00453416,12.08362589,16.41896,14.0683,20.7,571,1.5,0,3.2,1.7,1,,,1.3,9.9,101,11.3,19.9,O1,3.2
ZH-02,210,É«Ä¾,1,,8.5,7.2,3.1,4.1,,,0.517694178,72.25,0.005671625,12.08362589,16.41896,14.0683,20.7,571,1.7,0,2,1.7,1,,,1.2,9.8,101,11.2,19.8,O1,2.7
ZH-02,214,°×èë,1,,11.1,11.7,8.3,3.4,,,0.676047691,123.21,0.009671985,12.08362589,16.41896,14.0683,20.7,571,1,1.5,1,0.8,2,,,3.1,2.4,101,13.1,12.4,O1,2.15
ZH-02,215,°×èë,1,,7.8,9.2,7,2.2,,,0.47506054,60.84,0.00477594,12.08362589,16.41896,14.0683,20.7,571,0.3,0.6,1,0,1,,,3.3,2.3,101,13.3,12.3,O1,0.95
ZH-02,216,é²Ê÷,1,,12.7,7.1,1.2,5.9,,,0.773496007,161.29,0.012661265,12.08362589,16.41896,14.0683,20.7,571,5.1,3.8,3.5,3.2,5,,,0.2,0.2,101,10.2,10.2,O1,7.8
ZH-02,222,é²Ê÷,1,,11.2,10.1,5,5.1,,,0.682138211,125.44,0.00984704,12.08362589,16.41896,14.0683,20.7,571,0.3,1.4,3,1.6,1,,,5.3,6.1,1,5.3,16.1,O1,3.15
ZH-02,224,é²Ê÷,1,,12.5,11.9,6.3,5.6,,,0.761314968,156.25,0.012265625,12.08362589,16.41896,14.0683,20.7,571,2.1,2,1.4,1,1,,,5.5,6.5,1,5.5,16.5,O1,3.25
ZH-02,227,é²Ê÷,1,,11.9,13.2,4,9.2,,,0.724771849,141.61,0.011116385,12.08362589,16.41896,14.0683,20.7,571,2.4,1.5,2.2,2.4,1,,,3.5,8.3,1,3.5,18.3,O1,4.25
ZH-02,228,é²Ê÷,1,,11,11,3.6,7.4,,,0.669957171,121,0.0094985,12.08362589,16.41896,14.0683,20.7,571,2.3,1.9,2.1,3,2,,,3.4,8.3,1,3.4,18.3,O1,4.65
ZH-02,230,É«Ä¾,1,,5.2,7.2,3.1,4.1,,,0.316707027,27.04,0.00212264,12.08362589,16.41896,14.0683,20.7,571,1.6,1.7,2,1.8,1,,,1.3,6.7,1,1.3,16.7,O1,3.55
ZH-02,234,É«Ä¾,1,,8.1,11.1,3,8.1,,,0.493332099,65.61,0.005150385,12.08362589,16.41896,14.0683,20.7,571,2.1,1,3,1.7,2,,,3.1,1.6,1,3.1,11.6,O1,3.9
ZH-02,237,×õÊ÷,1,,14.1,12.1,3.5,8.6,,,0.858763283,198.81,0.015606585,12.08362589,16.41896,14.0683,20.7,571,1.1,1.3,2.7,0.7,5,,,2.8,0.5,1,2.8,10.5,O1,2.9
ZH-02,241,×õÊ÷,1,,23.1,15.3,9.2,6.1,,,1.40691006,533.61,0.041888385,12.08362589,16.41896,14.0683,20.7,571,1.2,2.2,3.2,2.8,5,,,1.8,1,2,1.8,21,O1,4.7
ZH-02,242,ºìËÉ,1,,5.5,4,2.2,1.8,,,0.334978586,30.25,0.002374625,12.08362589,16.41896,14.0683,20.7,571,0.5,0.4,1.1,1,1,,,2.2,1.1,2,2.2,21.1,O1,1.5
ZH-02,245,É«Ä¾,1,,5.5,9.2,3,6.2,,,0.334978586,30.25,0.002374625,12.08362589,16.41896,14.0683,20.7,571,1.5,2,1.6,1.1,1,,,5,2.4,2,5,22.4,O1,3.1
ZH-02,248,°×èë,1,,7.9,10.5,7.2,3.3,,,0.48115106,62.41,0.004899185,12.08362589,16.41896,14.0683,20.7,571,1.5,0.1,1.1,1,5,,,4.2,4.7,2,4.2,24.7,O1,1.85
ZH-02,251,ºìËÉ,1,,8.3,5.1,2.5,2.6,,,0.505513138,68.89,0.005407865,12.08362589,16.41896,14.0683,20.7,571,1.7,1.9,2,1.9,1,,,0.3,5.5,2,0.3,25.5,O1,3.75
ZH-02,253,°×èë,1,,7.2,7.2,4,3.2,,,0.438517421,51.84,0.00406944,12.08362589,16.41896,14.0683,20.7,571,2.4,0.3,2,1.1,5,,,6.2,5.2,2,6.2,25.2,O1,2.9
ZH-02,262,×õÊ÷,1,,14.6,8.4,2.5,5.9,,,0.889215882,213.16,0.01673306,12.08362589,16.41896,14.0683,20.7,571,1.1,1.6,1.2,1.5,5,,,1.5,7.6,102,11.5,27.6,O1,2.7
ZH-02,265,×õÊ÷,1,,25.7,18.3,5.2,13.1,,,1.565263573,660.49,0.051848465,12.08362589,16.41896,14.0683,20.7,571,3.6,4.2,5.1,1,1,,,7.1,7.8,102,17.1,27.8,O1,6.95
ZH-02,267,é²Ê÷,1,,24.9,14.4,3,11.4,,,1.516539415,620.01,0.048670785,12.08362589,16.41896,14.0683,20.7,571,2.3,2,4.1,4.2,1,,,1.2,7.8,202,21.2,27.8,O1,6.3
ZH-02,271,×õÊ÷,1,,24.9,20.3,4,16.3,,,1.516539415,620.01,0.048670785,12.08362589,16.41896,14.0683,20.7,571,3.2,1,2.8,1.9,2,,,9.7,4.5,302,39.7,24.5,O1,4.45
ZH-02,272,×õÊ÷,1,,18.8,11.1,2.5,8.6,,,1.145017711,353.44,0.02774504,12.08362589,16.41896,14.0683,20.7,571,1.5,1,1.7,1.4,1,10,,8.8,1.7,302,38.8,21.7,O1,2.8
ZH-02,273,×õÊ÷,1,,13.5,7.2,2.8,4.4,,,0.822220165,182.25,0.014306625,12.08362589,16.41896,14.0683,20.7,571,0.3,1.6,0.7,0.9,1,10,,7.9,1.9,302,37.9,21.9,O1,1.75
ZH-02,283,ºìËÉ,1,,7.7,5.2,2,3.2,,,0.46897002,59.29,0.004654265,12.08362589,16.41896,14.0683,20.7,571,1.7,2,1.5,1.6,1,,,5.7,3.1,402,45.7,23.1,O1,3.4
ZH-02,286,ºìËÉ,1,,11.4,9.3,2,7.3,,,0.69431925,129.96,0.01020186,12.08362589,16.41896,14.0683,20.7,571,2,2.1,1.6,1.7,1,,,5.7,0.8,402,45.7,20.8,O1,3.7
ZH-02,287,ºìËÉ,1,,9.9,7.4,2,5.4,,,0.602961454,98.01,0.007693785,12.08362589,16.41896,14.0683,20.7,571,1.9,1.5,2,1.6,1,,,7,0.6,402,47,20.6,O1,3.5
ZH-03,1,É«Ä¾,1,,41.5,13.4,3.9,9.5,,,2.627443681,1722.25,0.135196625,12.82744636,15.79482,13.48763,20.5,655,4.5,4,3,2.5,2,,,0.5,1.5,0,0.5,1.5,O2,7
ZH-03,5,ºìËÉ,1,,17.2,10.9,3.7,7.2,,,1.08896461,295.84,0.02322344,12.82744636,15.79482,13.48763,20.5,655,2,2.5,2,1.5,,,,6.6,7,0,6.6,7,O2,4
ZH-03,8,ºìËÉ,1,,5.4,4.1,2.2,1.9,,,0.341884238,29.16,0.00228906,12.82744636,15.79482,13.48763,20.5,655,0.9,1.7,1,0.5,,,,6.4,4.9,0,6.4,4.9,O2,2.05
ZH-03,9,ºìËÉ,1,,9.6,5.6,2,3.6,,,0.607794201,92.16,0.00723456,12.82744636,15.79482,13.48763,20.5,655,2.5,1.7,2,2,,,,5.1,2.4,0,5.1,2.4,O2,4.1
ZH-03,11,ºìËÉ,1,,5.8,3.6,1.3,2.3,,,0.367208996,33.64,0.00264074,12.82744636,15.79482,13.48763,20.5,655,1.5,1.4,2,0.9,,,,5.3,2,0,5.3,2,O2,2.9
ZH-03,14,ºìËÉ,1,,6,5.4,1.6,3.8,,,0.379871376,36,0.002826,12.82744636,15.79482,13.48763,20.5,655,1.5,1.5,0.8,1,,,,6.1,0.1,0,6.1,0.1,O2,2.4
ZH-03,16,ºìËÉ,1,,8.6,6.1,1.8,4.3,,,0.544482305,73.96,0.00580586,12.82744636,15.79482,13.48763,20.5,655,1.5,2,1,1,,,,9.2,9.6,0,9.2,9.6,O2,2.75
ZH-03,17,°×èë,1,,12.2,13.4,5.2,8.2,,,0.77240513,148.84,0.01168394,12.82744636,15.79482,13.48763,20.5,655,2.5,1,3,2,,,,9.8,1,0,9.8,1,O2,4.25
ZH-03,19,é²Ê÷,0,,10.3,9.4,5.2,4.2,,,0.652112528,106.09,0.008328065,12.82744636,15.79482,13.48763,20.5,655,2.5,1,0.9,2,,,,9.6,4.6,0,9.6,4.6,O2,3.2
ZH-03,24,°×èë,1,,8.4,9.4,6.5,2.9,,,0.531819926,70.56,0.00553896,12.82744636,15.79482,13.48763,20.5,655,2.5,2.5,1.7,2,,,,7.1,1.1,100,17.1,1.1,O2,4.35
ZH-03,25,É«Ä¾,1,,11.4,11.2,3.8,7.4,,,0.721755614,129.96,0.01020186,12.82744636,15.79482,13.48763,20.5,655,3.5,4,2,3,,,,7.8,0.3,100,17.8,0.3,O2,6.25
ZH-03,34,ÑîÊ÷,1,,15.4,14.7,12.5,2.2,,,0.975003197,237.16,0.01861706,12.82744636,15.79482,13.48763,20.5,655,1.5,1.7,3,1,,,,2.9,8.6,200,22.9,8.6,O2,3.6
ZH-03,41,×õÊ÷,1,,18.7,11.4,3.8,7.6,,,1.183932454,349.69,0.027450665,12.82744636,15.79482,13.48763,20.5,655,4.5,4,2,2,,,,7.6,6.1,200,27.6,6.1,O2,6.25
ZH-03,43,É«Ä¾,1,,8.3,6.8,3.4,3.4,,,0.525488736,68.89,0.005407865,12.82744636,15.79482,13.48763,20.5,655,1.5,2,0.8,1,,,,0.3,4.4,300,30.3,4.4,O2,2.65
ZH-03,44,°×èë,1,,14.2,14.5,4.4,10.1,,,0.899028922,201.64,0.01582874,12.82744636,15.79482,13.48763,20.5,655,1.5,2,1.5,1,,,,2.8,5.5,300,32.8,5.5,O2,3
ZH-03,46,É«Ä¾,1,,6.8,9.8,4.1,5.7,,,0.430520892,46.24,0.00362984,12.82744636,15.79482,13.48763,20.5,655,1.5,3,3.5,1,,,,0.2,8.5,300,30.2,8.5,O2,4.5
ZH-03,47,°×èë,0,,19.4,15.6,11.2,4.4,,,1.228250781,376.36,0.02954426,12.82744636,15.79482,13.48763,20.5,655,2.5,3,1.5,0.5,,,,1.6,8.7,300,31.6,8.7,O2,3.75
ZH-03,48,°×èë,1,,7.4,9.1,5.2,3.9,,,0.46850803,54.76,0.00429866,12.82744636,15.79482,13.48763,20.5,655,0.5,1,0.4,0.9,,,,1.5,9.7,300,31.5,9.7,O2,1.4
ZH-03,50,É«Ä¾,1,,9.6,9.8,3.6,6.2,,,0.607794201,92.16,0.00723456,12.82744636,15.79482,13.48763,20.5,655,1.2,2,3,1,,,,4,8.1,300,34,8.1,O2,3.6
ZH-03,51,É«Ä¾,1,,8.9,9.7,3.5,6.2,,,0.563475874,79.21,0.006217985,12.82744636,15.79482,13.48763,20.5,655,2,0,2,1.5,,,,6.4,5,300,36.4,5,O2,2.75
ZH-03,53,ÑîÊ÷,1,,16,14.7,13.2,1.5,,,1.012990335,256,0.020096,12.82744636,15.79482,13.48763,20.5,655,0.6,0.4,0.5,1,,,,1.1,1.2,400,41.1,1.2,O2,1.25
ZH-03,57,ÑîÊ÷,1,,16.8,11.5,11.2,0.3,,,1.063639852,282.24,0.02215584,12.82744636,15.79482,13.48763,20.5,655,3,1,3,2,,,,2.7,4.8,400,42.7,4.8,O2,4.5
